referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,allowMenuUrlEdit,location.city,location.state,location.postalCode,url,location.crossStreet,venuePage.id,storeId,menu.externalUrl,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type
v-1461333071,4,2,2,true,United Kingdom,GB,24912,-2.9448938369750977,53.4121794521773,Hello pizza,5461758e498e1f859104e806,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Liverpool,Liverpool,L7 2RG,http://www.hellopizzaonline.com/home/index.php,Davies street,100537436,,http://www.hellopizzaonline.com/home/index.php,http://www.hellopizzaonline.com/home/index.php,http://www.hellopizzaonline.com/home/index.php,View Menu,Menu,Menu
v-1461333071,2,1,1,false,United Kingdom,GB,25010,-2.9877984523773193,53.40846240520477,Hello Gorgeous Kebabs,4beca4538bbcc928b59c8cb1,true,.png,https://ss3.4sqi.net/img/categories_v2/food/middleeastern_,Middle Eastern,Middle Eastern Restaurants,Middle Eastern Restaurant,4bf58dd8d48988d115941735,true,Liverpool,Liverpool,L 2 5,http://www.hellobaby4dscan.co.uk,,,,,,,,,
v-1461333071,1,10,24,false,United Kingdom,GB,28506,-3.18403,53.381685,Hello Vanilla,4c3cb71b7d002d7f39d3ae18,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,true,St. Helens,Lancashire,WA9 5NX,,,,,,,,,,
v-1461333071,1,23,76,true,United Kingdom,GB,28881,-2.7591776847839355,53.43542519998858,Hello Baby,4e306766091a876241054721,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Shop,Miscellaneous Shops,Miscellaneous Shop,4bf58dd8d48988d1ff941735,true,Lancashire,Blackpool,M22 8AY,,,,,,,,,,
v-1461333071,0,2,3,false,United Kingdom,GB,53645,-2.254349141072041,53.47913107085305,Hello Hub,54666099498e9e9b9005c9bb,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,true,Blackpool,Blackpool,,,,,,,,,,,
v-1461333071,,24,38,false,United Kingdom,GB,48045,-2.265694141387939,53.396253001331004,Hello Driving School,50dbcc44e0e26b861db9d08b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Driving School,Driving Schools,Driving School,52e81612bcbc57f1066b7a42,true,Blackpool,,,,,,,,,,,,
v-1461333071,,10,70,false,United Kingdom,GB,50873,-2.345713562269029,53.50523732434143,Hello Hotel,505dce78e4b012e2dc47e37e,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,Hotels,Hotel,4bf58dd8d48988d1fa931735,true,Sheffield,,,,,,,,,,,,
v-1461333071,,2,3,false,United Kingdom,GB,70579,-3.0369550070478293,53.818773417514336,Hello Sailor Custom Tattoo's,50378d20e4b0a9cf58979b1c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/tattoos_,Tattoo,Tattoo Parlors,Tattoo Parlor,4bf58dd8d48988d1de931735,,,,,,,,,,,,,,
v-1461333071,,4,14,false,United Kingdom,GB,70754,-3.0488359928131104,53.81941223144531,Hello Sailor,50115faee4b0abd8745e5ce7,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/tattoos_,Tattoo,Tattoo Parlors,Tattoo Parlor,4bf58dd8d48988d1de931735,,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,56253,-2.1294589,52.9870053,Happy Helloween,5093a19ae4b0f17ed46cdcb8,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/hookahbar_,Hookah Bar,Hookah Bars,Hookah Bar,4bf58dd8d48988d119941735,,,,,,,,,,,,,,
v-1461333071,,2,2,false,United Kingdom,GB,68657,-2.4239384076781145,53.73779217398355,Hell on earth aka work,4e831fef6c250277a8d68eab,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Professional,Professional & Other Places,Professional & Other Places,4d4b7105d754a06375d81259,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,94595,-1.508052,53.361324,Hello, Dan.,4e7a7392775b50c568d2d0d9,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/arcade_,Arcade,Arcades,Arcade,4bf58dd8d48988d1e1931735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,84923,-1.933522,53.690585,Claude Hellowell Ltd,4c907e600b9e37041a19685e,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,,,,,,,,,,,
v-1461333071,4,30,790,true,United Kingdom,GB,30835,-0.1858234405517578,51.480073286561016,Hello World Group,4bfe36a8e9309521203462ab,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,true,London,Greater London,SW10 0SZ,http://www.helloworldlondon.co.uk,Berkeley Square House,35671726,,,,,,,
v-1461333071,1,25,68,false,United Kingdom,GB,21292,-0.1943940781646869,51.57140108281967,hello kitchen,4d79d4a11623a093e5a27a6e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735,true,Acton,Greater London,W3 9RH,http://www.hellorecruit.com,West Norwood,40997688,,,,,,,
v-1461333071,12,1,1,false,United Kingdom,GB,22865,-0.150108,51.571736,Hello,5505f26b498ef793c4ba7d6a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/bagels_,Bagels,Bagel Shops,Bagel Shop,4bf58dd8d48988d179941735,true,London,Greater London,W1J 6BD,http://www.hellogorgeousbeautysalon.com,Acton,,,,,,,,
v-1461333071,1,1,1,false,United Kingdom,GB,29690,-0.10218121028506505,51.51786623795327,Hello,5059e24ee4b082424edf4110,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_,Art Gallery,Art Galleries,Art Gallery,4bf58dd8d48988d1e2931735,true,London,Greater London,SW15 4HJ,,,,,,,,,,
v-1461333071,2,3,3,false,United Kingdom,GB,26074,-0.281738,51.508579,Hello Beirut,56842f58498e109623c882c8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/halal_,Halal,Halal Restaurants,Halal Restaurant,52e81612bcbc57f1066b79ff,true,Wandsworth,Greater London,SW1 1 2,,,,,,,,,,
v-1461333071,0,3,7,false,United Kingdom,GB,28813,-0.132354,51.515537,Hello people,51823a18498e43a0dab5fdf5,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Campaign,Campaign Offices,Campaign Office,5032764e91d4c4b30a586d5a,true,London,Greater London,W1D 6LQ,,,,,,,,,,
v-1461333071,,5,12,false,United Kingdom,GB,28966,-0.14471054077148438,51.50975743908446,Hello Recruitment,54f4533c498e3a13f3357100,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Recruiting Agency,Recruiting Agencies,Recruiting Agency,52f2ab2ebcbc57f1066b8b57,true,Wandsworth,Greater London,SS1 3ES,,,,,,,,,,
v-1461333071,,3,6,false,United Kingdom,GB,30395,-0.10858311632575474,51.50779965991127,HELLO LTD,50a630a1e4b0453ba8afaf0a,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,true,London,Greater London,W3,,,,,,,,,,
v-1461333071,,7,12,false,United Kingdom,GB,32212,-0.170928,51.470351,Hello Gorgeous,4c89f5701797236a00575d88,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,true,London,Greater London,ME10 2JZ,,,,,,,,,,
v-1461333071,,470,1255,false,United Kingdom,GB,32992,-0.23940470733168698,51.45028849975242,Hello Sushi,544ffbed498e36edc71d676f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/sushi_,Sushi,Sushi Restaurants,Sushi Restaurant,4bf58dd8d48988d1d2941735,true,London,Greater London,BN3 4HJ,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,32254,-0.17118129197596466,51.46988712447227,Hello Gorgeous Hair Salon,4de21753d22d2a4ecdbd713b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_,Salon / Barbershop,Salons / Barbershops,Salon / Barbershop,4bf58dd8d48988d110951735,true,Hackney,Greater London,,,,,,,,,,,
v-1461333071,,6,7,false,United Kingdom,GB,21700,-0.26139634698683645,51.551257298122856,A406,4ba538d5f964a520e9ed38e3,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/highway_,Road,Roads,Road,4bf58dd8d48988d1f9931735,true,London,Greater London,,,,,,,,,,,
v-1461333071,,2,2,false,United Kingdom,GB,38317,-0.09689586027315733,51.43069520976763,hello london,50802482e4b0db330e7fb5b4,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,true,Hookwood,Surrey,,,,,,,,,,,
v-1461333071,,8,44,false,United Kingdom,GB,28565,-0.22433576833732696,51.49364044608262,Hell on Earth,52334e7111d26cb327e85064,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/daycare_,Daycare,Daycares,Daycare,4f4532974b9074f6e4fb0104,,Essex,Essex,,,,,,,,,,,
v-1461333071,,3,8,false,United Kingdom,GB,29161,-0.131897,51.512104,@hellothreed #ftse100 seminar,4de51f2f922e6f938534524b,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,London,Greater London,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,30007,-0.080976,51.52363,The Hellotxtplex,4c2373cf99282d7fcda868b0,true,.png,https://ss3.4sqi.net/img/categories_v2/building/government_monument_,Landmark,Monuments / Landmarks,Monument / Landmark,4bf58dd8d48988d12d941735,,Sittingbourne,Kent,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,43716,-0.1030340344110719,51.37596999866163,Hello Gorgeous,535bc06b498ee8960cde2b10,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_,Salon / Barbershop,Salons / Barbershops,Salon / Barbershop,4bf58dd8d48988d110951735,,Hove,Brighton and Hove,,,,,,,,,,,
v-1461333071,,9,10,false,United Kingdom,GB,31509,-0.0923739,51.5023339,Resonance FM, The DeXter Bentley HelloGoodbye Show,570df79bcd102380b85186cf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,Music Venue,Music Venues,Music Venue,4bf58dd8d48988d1e5931735,,,,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,44578,0.19954949617385864,51.520450592041016,Hell-on-earth,5091756ce4b021bb22358f09,true,.png,https://ss3.4sqi.net/img/categories_v2/building/religious_shrine_,Shrine,Shrines,Shrine,4eb1d80a4b900d56c88a45ff,,,,,,,,,,,,,,
v-1461333071,,5,10,false,United Kingdom,GB,63779,-1.26414,51.771995,#hellonearth,5334cf8d498e725e04c44f15,true,.png,https://ss3.4sqi.net/img/categories_v2/education/academicbuilding_,Academic Building,College Academic Buildings,College Academic Building,4bf58dd8d48988d198941735,,,,,,,,,,,,,,
v-1461333071,,6,9,false,United Kingdom,GB,64493,-0.1838391311347174,51.168875227389044,Hookwood Memorial Hall,4ee4aa02d3e34ebcf009e81d,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,,,,,,,,,,,
v-1461333071,,7,7,true,United Kingdom,GB,79386,0.7612109184265136,51.53628580838298,Hello Gorgeous! Beauty Salon,4ce3c7e0857b8eec7d95e6c0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics,Cosmetics Shops,Cosmetics Shop,4bf58dd8d48988d10c951735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,84043,0.759819,52.071037,Hello Pizza,4f11bd1ee4b03856f0a8e5cc,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,86141,0.730538,51.345617,Hello Canton,4c83e314d92ea093940c5872,true,.png,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese,Chinese Restaurants,Chinese Restaurant,4bf58dd8d48988d145941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,103219,-0.12094073415467135,50.822938625664044,Hello Kitty's Secret Garden,536e2761498ea2c77d4975de,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,Entertainment,General Entertainment,General Entertainment,4bf58dd8d48988d1f1931735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,101807,-0.189841070550611,50.830273342761494,hello! Brighton and Hove,4d38828af97d2c0f8c40fdbe,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,112970,-1.3039428524285341,50.9231781465305,Hello Kitchen,5366820f498e7fb0e451f6c7,true,.png,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese,Chinese Restaurants,Chinese Restaurant,4bf58dd8d48988d145941735,,,,,,,,,,,,,,
v-1461333071,1,2,2,false,United Kingdom,GB,56902,-1.933522,53.690585,Claude Hellowell Ltd,4c907e600b9e37041a19685e,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,true,Sheffield,Lancashire,HU 6 0,http://helloactiv.co.uk,Balliol Business Park West,,,,,,,,
v-1461333071,1,23,76,false,United Kingdom,GB,87987,-2.254349141072041,53.47913107085305,Hello Hub,54666099498e9e9b9005c9bb,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,true,Lancashire,Blackpool,M22 8AY,http://www.hellobaby4dscan.co.uk,,,,,,,,,
v-1461333071,1,4,14,false,United Kingdom,GB,74249,-2.4239384076781145,53.73779217398355,Hell on earth aka work,4e831fef6c250277a8d68eab,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Professional,Professional & Other Places,Professional & Other Places,4d4b7105d754a06375d81259,true,Blackpool,Blackpool,NE12 8EW,,,,,,,,,,
v-1461333071,2,1,1,false,United Kingdom,GB,86684,-1.508052,53.361324,Hello, Dan.,4e7a7392775b50c568d2d0d9,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/arcade_,Arcade,Arcades,Arcade,4bf58dd8d48988d1e1931735,true,Blackpool,Nottinghamshire,WA9 5NX,,,,,,,,,,
v-1461333071,0,24,38,false,United Kingdom,GB,89087,-2.345713562269029,53.50523732434143,Hello Hotel,505dce78e4b012e2dc47e37e,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,Hotels,Hotel,4bf58dd8d48988d1fa931735,true,Newcastle,,NG24 4BQ,,,,,,,,,,
v-1461333071,,2,3,false,United Kingdom,GB,82563,-0.391039,53.809504,Hellooo,4dc7d6e51f6ef43b8a4e146b,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/busstation_,Bus,Bus Lines,Bus Line,4bf58dd8d48988d12b951735,true,St. Helens,,,,,,,,,,,,
v-1461333071,,10,70,false,United Kingdom,GB,96237,-2.265694141387939,53.396253001331004,Hello Driving School,50dbcc44e0e26b861db9d08b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Driving School,Driving Schools,Driving School,52e81612bcbc57f1066b7a42,,Newark on Trent,,,,,,,,,,,,
v-1461333071,,2,3,false,United Kingdom,GB,105545,-3.0369550070478293,53.818773417514336,Hello Sailor Custom Tattoo's,50378d20e4b0a9cf58979b1c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/tattoos_,Tattoo,Tattoo Parlors,Tattoo Parlor,4bf58dd8d48988d1de931735,,,,,,,,,,,,,,
v-1461333071,,2,2,false,United Kingdom,GB,106252,-3.0488359928131104,53.81941223144531,Hello Sailor,50115faee4b0abd8745e5ce7,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/tattoos_,Tattoo,Tattoo Parlors,Tattoo Parlor,4bf58dd8d48988d1de931735,,,,,,,,,,,,,,
v-1461333071,,5,52,false,United Kingdom,GB,115029,-0.060359349781661645,53.56851848762255,Hello,4faa591fe4b04f61e2bbfc6e,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/resort_,Resort,Resorts,Resort,4bf58dd8d48988d12f951735,,,,,,,,,,,,,,
v-1461333071,,10,24,false,United Kingdom,GB,97945,-1.588636469031119,55.01896267410839,Activ Technology,518101ea498e72610e38c033,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,,,,,,,,,,,
v-1461333071,,4,5,true,United Kingdom,GB,113102,-2.7591776847839355,53.43542519998858,Hello Baby,4e306766091a876241054721,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Shop,Miscellaneous Shops,Miscellaneous Shop,4bf58dd8d48988d1ff941735,,,,,,,,,,,,,,
v-1461333071,,,,false,United Kingdom,GB,127755,-0.8136856555938721,53.071584707803446,Hello Shanghai,4c3371a866e40f470a03c88b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese,Chinese Restaurants,Chinese Restaurant,4bf58dd8d48988d145941735,,,,,,,,,,,,,,
v-1461333071,4,1,12,false,United Kingdom,GB,50020,0.759819,52.071037,Hello Pizza,4f11bd1ee4b03856f0a8e5cc,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,London,Greater London,W3,http://www.helloworldlondon.co.uk,Acton,35671726,,,,,,,
v-1461333071,1,30,790,false,United Kingdom,GB,70818,1.3026603227444575,52.39856687739522,Hello Mate Sonia Love where me trumpet,5038a45de4b03267a8852634,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_basketball_,Basketball,College Basketball Courts,College Basketball Court,4bf58dd8d48988d1ba941735,true,London,Greater London,SW10 0SZ,http://www.hellogorgeousbeautysalon.com,Berkeley Square House,40997688,,,,,,,
v-1461333071,1,1,1,true,United Kingdom,GB,106877,-0.1858234405517578,51.480073286561016,Hello World Group,4bfe36a8e9309521203462ab,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,true,London,Greater London,SS1 3ES,http://www.hellorecruit.com,West Norwood,,,,,,,,
v-1461333071,12,25,68,false,United Kingdom,GB,96392,-0.150108,51.571736,Hello,5505f26b498ef793c4ba7d6a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/bagels_,Bagels,Bagel Shops,Bagel Shop,4bf58dd8d48988d179941735,true,Essex,Essex,W1J 6BD,,,,,,,,,,
v-1461333071,2,1,1,false,United Kingdom,GB,97356,-0.1943940781646869,51.57140108281967,hello kitchen,4d79d4a11623a093e5a27a6e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735,true,London,Greater London,W3 9RH,,,,,,,,,,
v-1461333071,,3,7,false,United Kingdom,GB,101291,-0.10218121028506505,51.51786623795327,Hello,5059e24ee4b082424edf4110,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_,Art Gallery,Art Galleries,Art Gallery,4bf58dd8d48988d1e2931735,true,Wandsworth,Greater London,SW1 1 2,,,,,,,,,,
v-1461333071,,3,3,false,United Kingdom,GB,102486,-0.10858311632575474,51.50779965991127,HELLO LTD,50a630a1e4b0453ba8afaf0a,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,true,Acton,Greater London,SW15 4HJ,,,,,,,,,,
v-1461333071,,5,12,true,United Kingdom,GB,102107,0.7612109184265136,51.53628580838298,Hello Gorgeous! Beauty Salon,4ce3c7e0857b8eec7d95e6c0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics,Cosmetics Shops,Cosmetics Shop,4bf58dd8d48988d10c951735,true,Wandsworth,Greater London,W1D 6LQ,,,,,,,,,,
v-1461333071,,7,12,false,United Kingdom,GB,102069,-0.132354,51.515537,Hello people,51823a18498e43a0dab5fdf5,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Campaign,Campaign Offices,Campaign Office,5032764e91d4c4b30a586d5a,true,London,Greater London,ME10 2JZ,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,102916,-0.14471054077148438,51.50975743908446,Hello Recruitment,54f4533c498e3a13f3357100,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Recruiting Agency,Recruiting Agencies,Recruiting Agency,52f2ab2ebcbc57f1066b8b57,true,Hackney,Greater London,,,,,,,,,,,
v-1461333071,,3,6,false,United Kingdom,GB,107630,-0.170928,51.470351,Hello Gorgeous,4c89f5701797236a00575d88,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,true,London,Greater London,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,105962,-0.281738,51.508579,Hello Beirut,56842f58498e109623c882c8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/halal_,Halal,Halal Restaurants,Halal Restaurant,52e81612bcbc57f1066b79ff,true,London,Greater London,,,,,,,,,,,
v-1461333071,,8,44,false,United Kingdom,GB,107684,-0.17118129197596466,51.46988712447227,Hello Gorgeous Hair Salon,4de21753d22d2a4ecdbd713b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_,Salon / Barbershop,Salons / Barbershops,Salon / Barbershop,4bf58dd8d48988d110951735,true,London,Greater London,,,,,,,,,,,
v-1461333071,,1,1,false,United Kingdom,GB,97998,0.19954949617385864,51.520450592041016,Hell-on-earth,5091756ce4b021bb22358f09,true,.png,https://ss3.4sqi.net/img/categories_v2/building/religious_shrine_,Shrine,Shrines,Shrine,4eb1d80a4b900d56c88a45ff,true,London,Greater London,,,,,,,,,,,
v-1461333071,,2,2,false,United Kingdom,GB,111139,-0.23940470733168698,51.45028849975242,Hello Sushi,544ffbed498e36edc71d676f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/sushi_,Sushi,Sushi Restaurants,Sushi Restaurant,4bf58dd8d48988d1d2941735,,Sittingbourne,Kent,,,,,,,,,,,
v-1461333071,,470,1255,false,United Kingdom,GB,110546,-1.125571,52.929223,Hello Gorgeous,4bc079b44cdfc9b683df9221,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics,Cosmetics Shops,Cosmetics Shop,4bf58dd8d48988d10c951735,,,,,,,,,,,,,,
v-1461333071,,3,8,false,United Kingdom,GB,100320,-0.080976,51.52363,The Hellotxtplex,4c2373cf99282d7fcda868b0,true,.png,https://ss3.4sqi.net/img/categories_v2/building/government_monument_,Landmark,Monuments / Landmarks,Monument / Landmark,4bf58dd8d48988d12d941735,,,,,,,,,,,,,,
